"cell_type","MALAT1","RPL13","RPS2","RPL10","RPL13A","RPS6","RPS18","RPS27","RPL32","RPS14","B2M","RPL3","RPS19","RPS12","RPS4X","RPS3","TMSB4X","RPLP2","RPL11","RPL21","RPL18A","RPL19","RPLP1","RPS3A","RPL34","RPS15","RPS15A","RPS27A","RPL31","RPL28","RPL23A","TMSB10","RPL12","RPL15","RPL18","RPL27A","RPS8","RPL7","RPS23","RPS25","RPL26","RPL10A","RPS9","RPS16","RPL6","RPL9","RPS5","RPL35A","RPL29","RPL8","RPS13","RPS7","RPL14","RPL36","RPL30","RPS28","HLA-B","EEF1A1","RPL35","TPT1","RPL5","ACTB","MT-CO1","FAU","GNB2L1","RPL7A","RPSA","RPS20","RPL4","UBA52","HLA-A","FTL","MT-CO3","RPL37A","RPL27","RPLP0","PTMA","HLA-C","EEF1D","RPS26","RPL37","MT-CO2","NACA","RPS24","PFN1","RPL24","EIF1","JUNB","RPS11","RPS10","MT-ND4","MT-CYB","RPS29","FTH1","EEF1B2","RPS21","RPL36A","COX4I1","RPL38","LTB","CD52","ARHGDIB","MT-ND2","PFDN5","RPL17","MT-ND1","GLTSCR2","CFL1","BTG1","RPL22","BTF3","SERF2","NPM1","SH3BGRL3","RPL23","HNRNPA1","PABPC1","LDHB","RPL41","RPL36AL","ACTG1","CD3D","SLC25A6","H3F3B","IL32","UBC","CCL5","MYL12A","HLA-E","UBB","CORO1A","EEF2","TOMM7","CD3E","CYBA","DDX5","PTPRCAP","FXYD5","TMEM66","IER2","S100A4","ATP5L","OAZ1","HCST","JUN","EIF3K","ATP5G2","S100A6","CD8B","COX7C","ATP5E","GAPDH","TMA7","NOSIP","MT-ATP6","COMMD6","ITM2B","MYL6","YBX1","HINT1","SNRPD2","VIM","CD7","LIMD2","EDF1","DUSP1","GMFG","PPDPF","GPSM3","SRP14","GYPC","CIRBP","C6orf48","IFITM2","PSME1","CALM1","EIF3H","SRSF5","CD37","HSPA8","RAC2","AES","SSR2","EIF3F","CHCHD2","OST4","GIMAP7","ARPC3","ARPC1B","NKG7","PPIA","EIF4A2","ARPC2","C19orf43","UQCR11","S100A10","UXT","EVL","EIF3L","TXNIP","MZT2B","ATP5D","ZFAS1","EMP3","SSR4","HNRNPA2B1","EIF3E","HSP90AA1","APRT","FOS","CD48","TSC22D3","CD27","CTSW","VAMP2","NDUFA4","PNRC1","HNRNPDL","UQCRH","GNLY","COX6B1","ZFP36","MT-ND5","MYL12B","EIF3G","UBXN1","HIGD2A","RGS10","ATP5O","ERP29","CNBP","ISG20","ATP6V1G1","ALDOA","LAPTM5","NAP1L1","COX6C","ANAPC16","LCK","SOD1","RPSAP58","LSP1","GZMM","CAPZB","C19orf53","EIF4A1","NDUFB11","CUTA","HMGN1","RARRES3","ZFP36L2","HMGB1","LY6E","SMDT1","PSMA7","S100B","TRAF3IP3","C11orf31","ARL6IP4","MIF","NDUFS5","C12orf57","CXCR4","TCEB2","ST13","PCBP2","NFKBIA","CCNI","GUK1","NBEAL1","GPX4","ENO1","CCDC85B","HSP90AB1","ACAP1","NEDD8","RBM3","IFITM1","SERP1","UBE2D2","TAGLN2","IL2RG","C9orf16","COX5B","SAP18","LAMTOR4","UBL5","PSME2","SKP1","RP11-291B21.2","SNHG8","ISCU","UBE2D3","NDUFA11","HNRNPA0","FBL","DRAP1","GTF3A","ID2","SF3B5","PRR13","ATP6V0E1","CD8A","KLF2","TSTD1","TPI1","NDUFB9","CCND3","VAMP8","CD99","SUMO2","NDUFB8","ICAM3","ANP32B","SELL","SLC25A3","CD74","COX6A1","TRMT112","IL7R","COX7A2","HSPB1","TBC1D10C","NDUFA13","PARK7","JTB","UCP2","SEPT1","PCBP1","COTL1","CALM3","ATPIF1","LAT","SLC25A5","POLR2L","ATP5A1","CLIC1","CALM2","RPL39","PRDX2","PEBP1","SEPT7","DUSP2","CD53","EIF3D","RSL1D1","GSTK1","SRSF3","C9orf142","PPP1CA","TPM3","NDFIP1","NDUFA1","LSM7","UFC1","COX7A2L","SPCS1","NDUFB2","CIB1","ALKBH7","HNRNPK","LEPROTL1","SNHG7","NUCB2","TMEM258","MZT2A","PIK3IP1","MORF4L1","ARPC5","FLT3LG","RAN","PNISR","COPE","C4orf3","TRAPPC1","C19orf60","RABAC1","TBCA","OCIAD2","CD3G","CNN2","FKBP8","TSPO","ATP5H","SCAND1","SRSF7","BRK1","WDR83OS","TMBIM6","PRMT2","PSMB1","YWHAB","UQCRQ","PRKCQ-AS1","GPX1","ATP6V1F","PGK1","KRT10","STK17A","PRDX6","POLD4","GSTP1","EIF3M","LITAF","UQCR10","PPA1","HNRNPC","PTPRC","ATP5J","SON","PSMB9","C11orf58","CSTB","MRPS21","LDHA","BIN2","PPIB","ATP5J2","NHP2L1","ITGB2","SNRPB","BIN1","LSM4","PPP1R15A","COX8A","ATP5F1","PTGES3","BTG2","RHOA","SEPW1","KRTCAP2","PRELID1","C1QBP","SEC62","RWDD1","CD2","CCR7","PSMB8","COX5A","MYEOV2","GADD45GIP1","AIF1","C9orf78","DNAJB1","LEF1","NHP2","ATP5G3","CD44","MPHOSPH8","NDUFB10","FYB","FIS1","TUBA1B","LBH","TUBA1A","SYF2","GZMA","CRIP1","DDT","SUN2","GLRX","HNRNPM","HLA-F","PKM","SEPT9","TMEM59","TMEM230","CHCHD10","CAP1","ECH1","PRDX5","CD69","ERGIC3","SSU72","EID1","SERBP1","GZMK","DAD1","CMPK1","RNASET2","PAIP2","ATP5B","CST7","H2AFZ","PSMC5","CCDC109B","PA2G4","RASGRP2","MINOS1","RPS19BP1","C19orf70","TMEM123","TUFM","MT-ND3","AURKAIP1","U2AF1","VPS28","DDIT4","MRPL23","RBM39"
"naive",32,42,41,33,22,29,32,29,24,26,17,23,17,22,20,29,16,20,25,14,22,14,11,27,14,18,21,14,11,9,15,9,13,7,14,11,10,8,20,13,17,18,6,10,12,8,15,10,8,12,14,12,12,14,12,7,8,12,13,15,13,5,8,5,9,8,9,10,12,6,7,6,2,5,4,6,5,1,9,2,9,9,5,6,3,3,2,6,7,4,4,2,3,1,1,4,2,4,2,4,4,2,1,2,4,6,0,4,5,4,4,1,4,0,4,1,2,2,3,1,2,2,1,4,1,1,0,2,3,2,0,2,6,0,2,5,2,2,2,0,1,1,1,0,0,3,2,3,1,0,0,1,2,1,2,1,0,2,0,2,0,0,4,0,0,0,3,1,0,1,1,1,2,0,1,1,0,1,0,1,1,0,1,1,1,0,1,2,0,0,0,1,0,1,1,2,1,0,1,1,1,1,0,1,1,1,2,2,2,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,2,2,2,0,1,0,0,0,1,0,0,3,0,0,0,1,1,0,3,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2,0
"naive",21,20,19,17,14,15,17,15,10,14,14,17,7,8,12,10,10,10,18,12,6,12,6,9,12,8,7,3,7,9,10,11,7,13,8,7,13,7,3,8,9,8,4,6,5,7,8,3,7,9,9,5,8,4,8,3,3,4,2,2,4,5,3,3,2,3,8,2,4,4,1,5,8,2,2,6,3,3,3,4,1,5,6,4,10,3,2,4,4,3,5,4,2,2,4,3,0,0,2,0,2,2,2,2,2,0,1,1,2,0,1,3,2,3,1,2,2,1,2,1,1,1,1,0,0,2,0,1,0,0,0,3,2,1,3,0,1,1,2,3,0,0,0,0,0,2,2,1,0,2,1,0,1,0,0,0,1,3,1,1,1,2,1,1,2,0,0,0,0,1,2,1,0,0,3,1,1,3,0,1,0,1,0,0,0,1,3,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0
"naive",18,26,26,28,26,27,20,17,20,23,15,14,16,20,16,21,26,14,24,10,16,21,19,10,8,17,8,8,11,14,15,20,11,15,11,11,9,9,10,9,11,7,14,10,6,10,4,7,8,13,6,5,10,12,7,6,9,4,3,14,8,4,4,5,5,6,4,7,14,5,7,3,6,3,3,6,8,5,4,3,2,5,3,13,3,6,0,2,4,5,4,4,3,4,7,2,0,4,3,4,8,2,3,4,2,3,3,2,5,3,2,2,0,2,3,1,0,4,2,2,2,2,2,0,1,0,0,2,1,1,3,7,2,2,3,0,3,1,1,1,1,2,2,0,1,0,2,0,1,0,0,0,0,5,3,4,0,5,2,2,2,2,0,0,1,0,0,2,0,0,1,1,1,2,0,1,1,1,1,1,1,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,2,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,1,0,2,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
"naive",22,36,42,33,30,23,25,18,25,23,15,19,22,25,18,15,21,16,17,10,13,16,19,12,11,15,17,12,17,18,13,9,18,16,8,9,9,11,14,15,9,8,6,16,16,13,10,14,12,13,12,10,8,11,10,8,3,10,6,9,13,10,10,13,7,10,10,5,7,10,3,3,5,2,2,4,4,3,7,8,4,10,3,5,4,4,3,5,5,6,3,4,3,3,3,1,3,5,2,2,4,3,2,3,2,5,3,2,2,5,4,3,3,0,2,1,3,2,2,2,1,2,1,1,2,1,0,0,1,0,2,5,2,2,0,3,0,5,2,1,0,2,1,1,1,1,1,0,5,2,3,0,1,0,0,2,2,3,0,3,0,1,1,3,2,0,1,1,1,0,2,0,3,0,0,1,1,0,2,1,3,1,0,1,0,0,0,4,1,0,0,1,1,2,0,0,3,1,5,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,3,0,0,0,1,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,0,1,0,0,0,1,0,0,2,2,2,1,1,0,1,0,0,0,0,0,3,1,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,2,2,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,2,1,0,0,1,0,1,1,1,0,1,0,2,0,0,1,1,1,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
"naive",18,27,25,35,20,24,21,23,15,23,18,21,34,24,25,16,20,18,19,17,16,14,7,15,15,9,17,18,11,5,17,14,17,9,13,13,12,15,11,9,10,12,12,7,12,9,8,11,8,12,10,9,8,5,6,10,4,9,10,5,8,17,10,6,7,4,7,3,9,6,6,2,7,0,6,4,3,2,5,3,7,11,4,10,6,4,6,1,4,4,11,5,3,3,3,3,6,0,2,2,2,4,4,1,5,1,0,2,2,8,7,3,3,3,2,4,1,2,5,4,5,3,1,1,0,2,0,1,2,3,6,0,0,2,3,2,3,4,4,1,2,1,1,3,0,2,4,2,0,0,3,2,1,2,2,1,1,1,0,1,1,0,0,3,2,0,1,0,1,1,4,3,2,0,1,1,1,3,0,0,1,2,0,1,0,0,0,2,3,0,1,1,2,0,1,2,0,2,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,2,0,1,1,1,0,3,0,0,0,1,1,1,0,2,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,1,2,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
"naive",21,26,32,30,21,16,24,10,20,10,24,10,17,18,16,13,12,21,15,6,11,17,15,16,5,11,10,7,7,9,13,4,9,5,9,11,6,4,11,10,8,9,5,8,12,10,9,3,6,7,6,11,7,4,2,7,8,5,5,2,11,2,6,10,6,4,6,5,4,6,4,0,11,8,3,6,2,2,3,6,3,5,2,3,3,1,3,6,4,4,1,3,4,6,0,0,3,3,1,2,2,3,1,1,0,1,1,2,2,2,1,1,0,0,2,2,2,11,3,1,3,0,0,1,1,3,0,0,2,1,1,0,0,0,1,2,0,0,1,5,0,2,3,0,3,1,1,0,1,2,0,1,3,0,0,2,1,3,2,0,2,0,1,1,2,0,2,1,1,0,0,0,1,1,0,0,0,2,3,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,2,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,1,1,0,0,0,1,2,1,0,2,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0
"naive",20,51,41,29,31,22,32,28,34,22,21,27,21,32,21,21,19,26,26,17,29,26,25,26,17,23,25,16,19,20,16,11,16,21,17,16,10,22,16,12,15,12,25,16,13,14,15,17,17,14,19,12,8,10,12,14,8,14,12,9,10,12,4,9,8,11,18,9,9,17,6,3,9,12,9,6,12,2,1,7,6,5,5,8,11,3,6,1,7,7,9,7,3,3,3,4,6,6,6,2,3,4,8,5,3,2,5,5,4,1,2,2,2,4,4,5,4,0,3,2,4,1,2,2,1,2,0,0,1,1,4,2,2,2,3,3,1,2,3,3,2,1,0,1,2,3,5,1,3,1,2,1,0,2,2,1,0,2,3,1,3,2,0,2,0,1,0,0,1,3,0,0,1,0,1,1,3,0,1,1,3,0,0,0,0,1,1,2,2,0,1,1,0,0,0,1,2,1,3,1,4,2,0,0,0,2,1,0,0,0,1,1,0,1,0,1,1,1,1,0,2,0,0,0,3,2,1,1,0,1,1,1,2,0,2,0,0,0,0,2,2,1,1,0,1,1,2,2,1,1,0,0,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,3,0,3,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,1,2,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,2,0,0,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,3,0,3,0,3,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"naive",26,30,18,24,31,23,18,26,28,23,32,25,27,21,27,29,21,23,26,18,18,16,20,29,18,16,18,19,21,15,13,9,10,9,17,12,6,25,11,12,17,15,13,6,10,13,10,17,15,10,12,6,6,10,15,12,6,13,13,13,9,6,11,10,10,10,8,13,9,6,7,2,9,3,6,3,5,6,7,3,4,4,12,5,2,4,5,0,2,3,6,7,4,5,2,2,6,2,5,4,4,6,6,4,2,5,3,4,1,6,2,2,0,0,3,3,4,6,4,4,1,1,0,2,1,3,0,3,1,1,1,2,2,0,4,2,2,0,3,0,0,4,0,2,0,0,0,1,2,1,0,0,1,2,4,2,1,1,4,2,2,2,1,3,1,0,1,0,0,0,0,0,3,1,1,1,1,1,3,0,0,0,0,2,2,2,2,1,1,0,1,3,1,2,0,0,2,1,1,3,1,1,0,3,2,1,1,0,1,1,1,1,1,0,0,3,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,2,1,0,0,1,0,0,0,1,1,5,0,1,1,1,0,0,1,0,2,0,0,1,0,2,1,1,0,1,0,2,0,1,0,0,1,0,1,1,2,0,0,0,0,2,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,0,1,0,0,1,1,1,3,1,1,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,1,1
"naive",28,55,40,53,48,45,47,26,31,33,26,26,33,32,24,31,25,30,26,33,29,27,28,27,21,25,22,15,25,31,26,19,26,17,20,21,20,23,27,17,20,24,13,21,19,27,15,20,24,23,25,22,15,20,10,14,11,19,10,14,13,11,13,11,22,13,12,10,14,5,11,12,13,9,6,14,7,10,11,7,12,9,9,11,8,8,11,8,8,7,5,6,3,5,5,4,6,8,4,4,1,3,7,5,7,5,4,4,2,2,1,2,5,3,4,4,3,4,6,7,1,2,4,0,7,0,0,1,3,3,1,3,6,7,2,3,1,3,6,1,3,6,3,3,2,2,1,2,1,4,1,5,4,1,1,1,2,2,3,5,3,2,1,3,4,2,1,1,2,1,0,0,2,2,4,0,1,2,5,2,1,2,1,3,4,0,4,1,1,0,0,0,1,2,3,1,5,0,2,0,1,1,3,2,2,1,5,0,2,1,1,3,2,0,2,0,0,0,2,0,2,0,0,0,2,2,1,0,3,0,2,1,0,0,1,1,0,2,0,0,0,4,1,1,2,0,1,2,0,1,0,3,2,2,0,3,2,1,0,1,0,0,0,0,0,0,0,2,2,0,1,3,1,0,1,0,1,2,1,1,0,4,0,1,2,2,0,0,1,1,0,0,1,2,1,2,1,0,0,1,0,1,0,2,1,0,0,3,0,0,1,0,1,0,1,3,1,2,2,0,1,0,1,0,1,3,1,1,0,1,0,0,1,0,0,0,1,1,1,2,0,1,1,1,1,0,2,1,1,1,0,2,0,1,0,3,1,3,1,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,2,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,2,0,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,0,1,0,1,0,0,1,1
"naive",29,40,30,22,27,22,13,16,33,15,15,21,20,29,22,17,16,16,15,22,13,10,18,19,18,11,15,15,18,15,16,6,15,11,5,12,15,14,13,15,8,9,12,14,11,14,20,5,13,12,15,5,14,10,15,7,6,10,15,8,10,6,7,8,4,4,4,8,6,4,7,8,4,5,2,6,6,5,9,10,8,3,8,5,4,2,1,0,5,1,5,6,1,0,3,3,2,6,5,4,1,5,2,4,3,4,3,0,3,4,0,3,2,0,1,1,2,0,2,2,1,1,4,0,2,0,0,2,4,2,2,2,1,1,0,5,3,0,1,1,0,4,0,0,1,1,3,0,0,3,0,1,1,0,0,2,2,0,1,3,5,1,0,1,0,0,0,0,0,2,1,0,1,1,1,2,1,1,3,0,1,0,2,2,0,0,3,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,5,1,1,1,6,0,2,0,1,2,0,0,1,2,0,2,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,3,1,0,2,0,0,1,0,2,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,3,0,1,1,1,2,0,2,0,0,0,1,2,0,0,2,1,0,2,0,0,0,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0
"naive",13,19,14,13,13,8,15,10,10,11,10,9,13,8,15,12,9,8,5,8,10,9,6,10,9,8,6,5,8,7,6,5,5,5,2,8,7,7,5,5,4,5,9,6,5,3,3,10,10,4,2,3,5,4,4,4,0,2,5,5,6,0,2,3,3,4,5,5,4,4,3,6,1,3,2,4,2,1,1,1,6,1,2,5,2,0,1,2,1,1,2,1,0,0,3,2,4,2,0,2,1,1,1,3,2,0,0,3,2,2,3,1,2,2,0,1,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,4,1,0,1,1,2,0,1,0,0,1,0,0,0,0,1,1,0,1,0,2,0,2,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,3,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
