AAPL,NFLX,AMZN,MMM,K,O,NSRGY,LDSVF,JPM,JNJ,TSLA,V,PFE
46.248024,395.799988,1813.030029,182.267868,64.362511,48.886211,75.681625,6277.473633,97.552185,116.967682,63.773998,136.819122,31.793554
46.146507,400.480011,1822.48999,182.204453,63.837975,48.673466,75.881035,6277.473633,101.422729,115.815941,62.02,135.877045,31.666483
46.277035,379.480011,1843.930054,183.074234,63.892246,48.505047,75.149857,6277.473633,101.34935,119.921356,64.538002,137.034988,31.895206
46.023224,375.130005,1842.920044,183.192017,62.363903,48.726654,75.596161,6277.473633,102.294052,118.704597,64.769997,138.27153,31.903675
46.38097,364.230011,1812.969971,182.648422,62.942692,49.47126,76.146919,6277.473633,100.789864,116.976982,64.045998,137.515869,31.649538
46.274609,361.049988,1813.699951,182.9655,63.485291,49.187607,77.324402,6361.743652,102.064758,116.893372,62.716,138.359848,31.624132
46.315697,362.660004,1802,180.147903,63.177826,49.169868,77.020538,6361.743652,103.963318,117.617867,60.639999,137.417725,31.522463
46.651688,357.320007,1829.23999,181.814896,63.467205,48.708931,76.346336,6361.743652,104.697083,120.153564,59.486,137.417725,31.937571
47.091614,362.869995,1863.609985,185.167099,64.073128,49.418072,76.783134,6361.743652,105.641792,119.466232,61.748001,139.979034,32.183243
46.944168,363.089996,1808,188.410553,64.100243,49.426922,77.542801,6361.743652,105.339111,121.008095,61.330002,139.841644,32.327255
46.163422,355.209991,1817.27002,187.921295,64.570518,48.788704,77.447838,6361.743652,106.421402,122.187721,59.436001,138.085052,32.539043
45.904778,334.959991,1779.219971,185.837509,64.507202,49.08123,77.865662,6657.92627,107.063438,122.76358,58.034,133.933945,32.691525
45.996632,337.450012,1777.439941,192.360703,64.235893,49.633018,77.400368,6657.92627,105.430824,123.088692,59.627998,134.189117,33.826714
48.706295,338.380005,1797.170044,187.586105,62.788944,49.819893,76.944572,6657.92627,106.082047,123.200119,60.167999,135.670944,34.114746
50.130024,344.5,1834.329956,186.209,63.195904,50.647564,77.324402,6624.208496,106.531471,121.909058,69.907997,136.328476,33.875523
50.275055,343.089996,1823.290039,187.803513,65.248779,51.323921,77.827675,6624.208496,107.393623,122.55925,69.634003,137.21167,34.635906
50.536114,350.920013,1847.75,187.268982,65.293983,51.270527,77.69474,6624.208496,107.421135,122.62426,68.398003,137.103699,35.063091
50.06234,351.829987,1862.47998,188.963181,65.02269,50.950138,78.198013,6624.208496,107.815536,122.104111,75.914001,137.663101,34.89222
50.096188,347.609985,1886.52002,187.667633,64.217812,50.861137,78.273979,6624.208496,108.03566,121.834747,74.068001,138.055603,35.379204
50.490185,349.359985,1898.52002,185.52948,64.48008,50.709854,78.150536,6681.70459,107.201004,121.862617,70.489998,137.398102,35.028915
50.33979,345.869995,1886.300049,182.974579,64.552414,50.291561,76.925583,6562.813477,106.146248,121.444649,71.098,137.123322,34.969112
50.664829,341.309998,1896.199951,181.053848,64.217812,50.478466,76.973053,6562.813477,104.458618,120.95237,71.281998,137.594391,34.866585
50.878296,337.48999,1919.650024,181.669983,64.669991,50.798836,77.514313,6562.813477,105.155685,120.2836,69.528,138.134155,34.781143
50.99715,326.399994,1882.619995,182.458145,65.203568,51.270527,77.628265,6562.813477,104.284348,121.147423,67.737999,137.309799,35.165607
51.744251,322.440002,1886.52002,184.052704,65.746162,51.795601,77.37188,6562.813477,105.265732,123.051506,67.089996,138.233627,35.387753
52.777592,316.779999,1882.219971,185.520416,66.587204,52.374073,77.913147,6562.813477,105.265732,124.899872,61.099998,138.901962,35.960171
52.263344,327.730011,1876.709961,185.366394,66.668602,52.311775,78.330948,6562.813477,105.128159,127.138397,61.688,138.518661,36.165215
52.161461,338.019989,1883.420044,186.353958,65.31208,52.151585,78.834229,6562.813477,105.770187,125.717278,64.379997,137.634109,36.019974
52.163895,344.440002,1904.900024,185.058334,65.239738,52.044785,78.539864,6562.813477,105.449196,125.02993,64.328003,138.715195,35.943085
52.270622,339.170013,1902.900024,184.92157,65.212593,52.018082,78.473396,6562.813477,105.229065,125.494347,64.019997,139.658707,36.054153
52.433147,358.820007,1905.390015,187.238205,65.520073,52.151585,78.606331,6562.813477,105.183182,126.274536,64.564003,141.722656,36.225021
52.864918,364.579987,1927.680054,190.010895,65.131195,51.946892,79.176079,6562.813477,107.045074,126.153023,63.854,142.902054,35.524445
53.291824,368.48999,1932.819946,191.01416,64.63382,52.569866,78.900696,6562.813477,106.522293,125.592003,62.372002,142.70549,35.4561
54.087444,368.040009,1998.099976,191.953583,64.941292,52.080379,79.717339,6562.813477,106.173767,126.096916,61.001999,144.504013,35.4561
54.584709,370.980011,2002.380005,191.73468,64.887047,51.991379,79.223564,6562.813477,105.650955,126.181053,60.630001,144.219009,35.4561
55.215378,367.679993,2012.709961,192.373138,65.433922,52.321915,79.527428,6987.589355,105.091469,125.937973,60.332001,144.36644,35.473179
55.392456,363.600006,2039.51001,190.257172,65.543297,52.143253,78.444908,6518.347656,105.614273,125.030998,57.790001,145.260818,35.345024
55.031029,341.179993,1994.819946,193.203156,66.263344,52.375519,78.160027,6518.347656,105.100639,127.031937,56.147999,140.218918,35.755127
54.116558,346.459991,1958.310059,194.033112,67.129234,52.518448,78.748772,6515.256836,104.651237,127.976311,56.189999,142.017471,35.69532
53.679935,348.679993,1952.069946,193.878067,67.530273,51.937798,78.75827,6515.256836,104.853012,128.397079,52.647999,140.739868,36.054153
52.959511,348.410004,1939.01001,194.20639,67.466469,52.125381,79.147598,6418.098633,104.293526,128.29425,57.099998,141.604721,35.934544
54.298481,355.929993,1987.150024,193.157532,66.956047,51.821659,78.77726,6418.098633,104.953903,129.509735,55.888,142.990479,36.148129
53.624142,369.950012,1990,188.53334,67.858406,51.910988,79.565407,6418.098633,103.715698,130.30452,58.108002,144.051926,36.233562
54.919445,368.149994,1989.869995,190.667572,68.177422,51.937798,79.793312,6562.623047,104.119255,130.800049,57.891998,145.093704,36.609493
54.296047,364.559998,1970.189941,189.600494,68.213867,51.508995,79.774315,6562.623047,104.100914,130.426056,59.040001,145.300079,36.703472
52.850361,350.350006,1908.030029,191.105362,68.086273,51.964592,79.489441,6562.623047,104.412758,130.865509,58.967999,143.668655,36.746193
52.937675,367.649994,1941.050049,192.929504,66.864899,51.374992,79.043137,6562.623047,104.834671,131.407822,56.992001,145.093704,37.17337
52.969212,366.959991,1926.420044,194.379669,65.989906,50.606743,78.57785,6562.623047,107.879723,131.333038,59.804001,144.887329,36.959778
53.371872,365.359985,1944.300049,196.340652,66.354492,51.160591,80.116173,6562.623047,108.806091,132.754257,59.666,146.676071,37.378418
52.796997,361.190002,1915.01001,197.307404,66.691734,50.910465,79.745834,6562.623047,108.090691,133.595795,59.82,147.472168,37.643269
53.556225,369.609985,1934.359985,194.735352,65.935219,50.142212,78.501877,6562.623047,107.054276,131.342392,59.936001,146.548294,37.532207
53.895813,369.429993,1974.550049,192.117752,65.716484,50.437004,78.634819,6562.623047,106.751595,129.631287,60.198002,147.010223,37.412586
53.46648,377.880005,1974.849976,192.509964,65.543297,49.865276,79.470451,6562.623047,105.495049,129.18248,61.916,146.705551,37.318604
54.565292,380.709991,2012.97998,191.634384,63.811512,50.133278,78.843727,6562.623047,105.036438,129.238571,61.504002,147.442673,37.506565
54.756927,374.130005,2003,192.181595,63.820614,51.022064,79.00515,6562.623047,103.495567,129.191833,52.953999,147.511444,37.651814
55.125626,381.429993,2004.359985,193.531479,63.702129,50.761967,79.328018,6562.623047,104.100914,130.613098,62.139999,148.199448,37.822685
55.615608,377.140015,1971.310059,196.741959,64.185211,50.950321,79.261551,6562.623047,104.53199,131.351715,60.203999,147.098709,37.779964
56.292374,377.049988,1952.76001,196.787552,62.590153,50.90546,79.375488,6562.623047,105.513382,129.995956,58.959999,146.803818,38.284042
55.302704,363.649994,1909.420044,195.036392,63.018532,50.708164,78.330948,6562.623047,106.464691,130.295197,56.366001,144.238678,38.190063
54.405209,351.350006,1889.650024,194.443512,63.237282,51.174522,77.333893,6562.623047,105.864357,130.061401,52.389999,142.862732,38.36948
54.279079,349.100006,1864.420044,195.519775,64.039383,52.089321,77.542801,6562.623047,106.51088,130.332535,50.112,139.452332,38.685593
55.031029,355.709991,1870.319946,191.917114,62.881813,52.528774,77.400368,6562.623047,105.77198,130.154892,52.560001,139.865143,38.847923
52.481659,325.890015,1755.25,184.374283,62.644829,51.398739,76.954063,6229.916504,102.954979,128.780411,51.375999,133.191757,38.027733
52.018353,321.100006,1719.359985,179.430923,61.633118,50.187992,75.178345,6010.014648,99.87011,125.143188,50.445999,131.432526,36.575314
53.876411,339.559998,1788.609985,180.799011,61.933895,50.089329,75.444221,6010.014648,98.780243,125.171234,51.756001,137.653778,37.404049
52.72422,333.130005,1760.949951,181.446594,62.590153,50.376328,75.757591,6010.014648,98.216843,125.24604,51.917999,134.872391,36.84016
53.886112,346.399994,1819.959961,184.538483,63.665661,51.613976,76.8591,6010.014648,100.322685,127.68647,55.318001,139.304916,37.532207
53.653248,364.700012,1831.72998,185.085709,63.483383,52.053444,75.58667,6010.014648,101.440254,130.39798,54.355999,140.002716,38.079006
52.399181,346.709991,1770.719971,182.759964,63.401356,51.936848,75.501205,6010.014648,99.833176,130.435425,52.782001,136.897003,37.592003
53.19722,332.670013,1764.030029,182.27655,64.868805,52.465996,78.682304,6010.014648,99.666916,130.014648,52,137.673447,38.019188
53.52227,329.540009,1789.300049,183.653763,64.340149,51.757481,79.280533,6010.014648,98.235329,129.668686,52.189999,138.223816,37.908123
54.026798,333.160004,1768.699951,175.618484,64.877914,52.439098,79.622383,6010.014648,97.210106,129.902435,58.827999,136.729904,37.677444
52.173595,301.829987,1664.199951,168.312805,65.124016,53.631905,79.043137,6010.014648,95.399841,128.537323,57.700001,131.95343,36.293373
53.316082,312.869995,1782.170044,168.723251,64.303711,54.026543,79.707848,6010.014648,96.849907,129.472321,62.972,138.105865,37.087929
52.467102,299.829987,1642.810059,168.686768,63.03677,53.56913,79.612885,6010.014648,95.51989,128.069809,66.18,135.373627,36.395897
51.482285,284.839996,1538.880005,169.452911,64.066719,54.977184,78.710785,6010.014648,96.840668,128.612122,66.970001,132.022232,36.934147
51.739403,285.809998,1530.420044,173.1194,65.497711,55.066879,79.916763,6010.014648,98.549355,131.604187,65.980003,130.479156,36.643665
53.088074,301.779999,1598.01001,173.529816,59.68259,54.248688,80.030708,6010.014648,100.692116,130.8936,67.463997,135.481766,36.788902
53.903095,317.380005,1665.530029,175.31749,58.333618,55.076778,80.52449,6010.014648,100.65519,131.669647,68.856003,138.410568,37.310066
50.327675,309.100006,1665.530029,175.855591,57.422165,54.239685,79.527428,6010.014648,100.101021,131.538727,69.281998,137.378601,36.677834
48.898945,315.440002,1627.800049,176.256912,57.558876,55.328796,79.717339,6329.024902,100.756775,132.959961,68.279999,137.39827,37.181908
49.427746,310.839996,1642.810059,178.126678,58.689091,55.409813,79.935753,6329.024902,101.227821,133.305939,68.211998,138.371262,36.746193
50.926807,327.5,1755.48999,183.58992,58.579708,56.066879,80.401039,6329.024902,102.964211,135.344284,69.632004,142.292694,37.93375
50.749123,317.920013,1754.910034,186.125488,59.409145,56.237888,80.116173,6329.024902,103.795456,135.858521,70.279999,142.73497,37.752953
49.770596,303.470001,1712.430054,183.416641,59.254192,56.489925,80.590965,6329.024902,102.788727,135.89592,70.101997,141.457275,38.123161
47.263443,294.070007,1636.849976,179.713638,58.607056,56.606949,79.878777,6329.024902,100.627464,136.157715,66.255997,137.319611,37.976803
46.791222,294.399994,1631.170044,180.926682,57.804962,56.561943,80.02121,6641.947754,101.21859,135.278839,67.746002,137.319611,37.468834
45.469494,286.730011,1599.01001,180.643982,56.929966,56.858963,79.185577,6641.947754,99.131233,134.87674,68.800003,137.093567,36.943645
46.591629,290.059998,1619.439941,186.891617,56.984653,56.417919,79.432472,6641.947754,101.661911,135.110519,69.688004,139.653519,37.201931
47.107662,286.209991,1593.410034,190.621964,56.264599,57.41703,80.02121,6641.947754,101.588036,136.503708,70.862,138.019104,37.460217
45.240688,270.600006,1512.290039,187.502686,56.228142,57.579037,79.31852,6561.814941,102.363869,138.130615,70.694,132.682632,38.037064
43.079178,266.980011,1495.459961,182.878525,56.246368,57.480026,79.546417,6561.814941,100.165672,136.933792,69.498001,131.314072,37.477444
43.030499,262.130005,1516.72998,182.456116,56.410435,57.237007,80.135162,6561.814941,99.417534,132.763626,67.638,132.347855,37.107231
41.937576,258.820007,1502.060059,180.720535,56.273712,57.06599,80.334572,6561.814941,98.503166,132.988007,65.166,130.821762,37.141666
42.504726,261.429993,1581.329956,183.530518,56.054958,56.732952,80.391548,6520.487793,100.913811,133.025635,69.199997,133.844467,37.313862
42.412231,266.630005,1581.420044,184.292694,56.73856,57.31802,80.52449,6520.487793,101.338654,134.766464,68.783997,133.814911,37.942364
44.043098,282.649994,1677.75,187.644501,57.057571,57.282001,80.761887,6520.487793,102.465462,137.796402,69.573997,139.200607,38.65696
43.704758,288.75,1673.569946,187.846512,57.650021,57.480026,81.08474,6520.487793,101.652672,137.241241,68.234001,136.955734,39.182144
43.468647,286.130005,1690.170044,190.931946,58.532841,57.887383,80.923309,6520.487793,102.696358,138.229248,70.096001,139.525528,39.802029
44.987534,290.299988,1772.359985,191.703323,58.045448,58.212543,81.141708,6520.487793,103.666145,137.579971,71.697998,142.764801,39.595398
43.008591,275.329987,1668.400024,185.679321,56.776398,57.842209,81.094238,6520.487793,99.038872,137.410599,71.940002,136.502823,38.863583
42.529068,282.880005,1699.189941,186.120117,56.344181,59.802216,80.458015,6520.487793,97.154694,137.297699,72.612,138.875671,38.725834
41.012604,265.140015,1629.130005,182.042877,55.948753,59.549316,80.913818,6468.052246,95.399841,136.846024,71.594002,134.996414,37.813221
41.282795,269.700012,1641.030029,182.116333,55.452168,59.305439,80.211128,6468.052246,93.617264,136.686066,73.029999,135.754547,38.226471
41.046688,265.320007,1643.23999,181.326599,55.976341,59.883495,80.894829,6267.962402,92.702896,137.852875,73.351997,134.701004,37.890705
41.161091,274.880005,1663.540039,183.484619,56.09589,58.86285,81.758942,6267.962402,93.30323,138.417435,73.32,135.675781,38.019844
41.611404,276.019989,1658.380005,185.615082,56.141865,59.901566,80.847343,6267.962402,93.395607,139.113754,75.358002,135.419754,38.372841
40.279934,266.839996,1591.910034,180.077759,55.507339,59.919621,79.290031,6267.962402,92.629005,125.149704,73.141998,133.007553,37.709908
39.905083,262.799988,1520.910034,177.065704,54.468189,57.905445,78.606331,6267.962402,91.44677,121.517532,69.683998,129.37439,37.115841
40.42355,270.940002,1551.47998,178.663559,54.118736,58.7635,77.837173,6267.962402,91.01268,122.72197,67.405998,130.615021,36.504562
39.162666,266.769989,1495.079956,174.439392,53.971596,58.366093,77.390869,6267.962402,89.85817,120.077843,66.594002,129.236572,36.134354
38.174412,260.579987,1460.829956,172.07019,52.711746,57.977707,77.162971,6267.962402,89.082321,120.698898,63.076,126.775124,36.11713
36.689594,246.389999,1377.449951,168.736786,53.006023,57.616428,76.707169,5822.499023,86.976494,120.529503,63.953999,122.344498,36.099911
35.74028,233.880005,1343.959961,164.025894,51.33234,54.43708,76.004478,5822.499023,85.101563,115.589386,59.077999,119.8535,34.911793
38.257172,253.669998,1470.900024,171.041702,52.555416,56.821579,76.821121,5822.499023,88.629761,119.230965,65.218002,128.222458,36.323765
38.008892,255.570007,1461.640015,175.118912,52.546207,57.182877,75.520195,5822.499023,89.627266,119.889656,63.226002,129.975021,36.891998
38.02837,256.079987,1478.02002,173.897583,52.647369,57.219006,76.6502,5822.499023,89.433311,119.757904,66.774002,128.921524,36.986698
38.39592,267.660004,1501.969971,174.972015,52.426659,57.138336,76.87809,5822.499023,90.162964,121.432854,66.559998,129.906113,37.580757
38.439735,267.660004,1539.130005,175.34848,52.086414,56.132233,76.127922,5822.499023,91.723846,120.209579,62.023998,130.870972,37.236378
34.610851,271.200012,1500.280029,168.745956,52.178371,56.630753,78.065071,5822.499023,90.420296,118.299408,60.071999,126.154846,36.194618
36.088364,297.570007,1575.390015,175.688278,52.693352,56.612633,79.375488,5901.776367,93.753693,120.284859,63.537998,131.589752,37.021133
36.008041,315.339996,1629.51001,175.284241,52.941643,56.449474,78.539864,5931.879395,93.818863,119.513252,66.991997,133.962585,37.219154
36.694466,320.269989,1656.579956,176.01886,53.235916,57.274284,78.786758,5931.879395,93.641953,122.289139,67.07,134.691193,37.391342
37.3176,319.959991,1659.420044,176.588211,53.291092,57.047703,79.517929,5931.879395,93.48365,121.319916,67.706001,136.276337,37.313862
37.436874,324.660004,1656.219971,177.781982,53.60376,57.945007,80.135162,5931.879395,93.474342,122.053894,68.994003,136.532349,36.427074
37.069317,337.589996,1640.560059,176.505554,53.870445,58.271305,80.249107,5931.879395,93.027428,122.091522,69.452003,135.931763,36.917828
36.511906,332.940002,1617.209961,176.468842,53.833664,57.854378,80.173141,5931.879395,93.986458,120.708298,66.879997,134.986572,36.478733
37.259186,354.640015,1674.560059,173.502716,54.541756,58.706364,80.420036,5687.771484,94.675484,121.724548,68.886002,135.222839,36.788685
37.714363,351.390015,1683.780029,173.998611,54.367031,58.597599,79.774315,5690.625,95.438988,120.48246,69.209999,135.222839,36.254883
37.938301,353.190002,1693.219971,176.046402,54.514164,58.742619,80.258598,5690.625,95.830063,121.470482,69.461998,135.163788,36.564831
38.171974,339.100006,1696.199951,179.857346,54.652107,58.597599,80.363052,5839.286621,97.38501,122.976036,60.452,136.36499,36.616489
37.31517,325.160004,1632.170044,176.551468,53.980793,58.706364,79.926254,5920.798828,95.848679,121.197594,59.784,135.921921,36.392643
37.46608,321.98999,1640.02002,176.578995,54.376225,58.389145,80.38205,5920.798828,95.606598,121.197594,57.518002,134.897964,36.297932
37.169121,326.670013,1654.930054,176.790222,53.024406,58.244118,80.837845,5829.157227,95.662468,119.532082,58.301998,135.577301,35.256172
38.400784,338.049988,1670.569946,179.894073,53.134758,59.114243,80.277596,5829.157227,96.267685,120.661247,59.408001,136.532349,34.989277
38.04541,335.660004,1637.890015,177.414673,53.447422,59.81216,80.999283,5829.157227,96.723923,121.376389,59.276001,133.893677,34.033619
37.651077,328.899994,1593.880005,180.858276,53.548584,60.437557,82.376167,5829.157227,96.993958,122.637291,59.492001,132.918915,35.101204
40.223942,340.660004,1670.430054,182.988693,53.180737,61.244225,82.67054,6087.24707,97.217422,123.869987,61.754002,135.478851,35.798576
40.513611,339.5,1718.72998,183.93457,54.265869,62.468327,82.841469,6087.24707,96.37011,125.224991,61.403999,132.928757,36.866806
40.533089,339.850006,1626.22998,182.887726,53.980793,61.686222,82.29071,5954.279297,96.723923,126.278862,62.442001,137.989548,37.24025
41.684422,351.339996,1633.310059,183.851929,54.183109,62.595654,81.882393,5954.279297,97.068443,125.036774,62.577999,139.318756,36.858116
42.397625,355.809998,1658.810059,184.687561,54.385422,63.041275,82.860458,5954.279297,96.640121,125.036774,64.269997,140.33284,36.571518
42.412231,352.190002,1640.26001,186.019104,54.403816,62.913948,82.252731,5954.279297,96.593575,125.149704,63.444,139.308899,36.762589
41.608967,344.709991,1614.369995,183.512161,51.350727,63.750607,81.806419,5954.279297,95.327263,124.255791,61.501999,138.009262,36.21545
41.65786,347.570007,1588.219971,183.49379,50.909317,63.732422,82.366676,5819.740723,94.377525,124.585091,61.16,138.216019,36.675735
41.418289,345.730011,1591,184.494736,51.194397,64.032555,81.76844,5820.930176,93.930595,124.208725,62.568001,138.629517,36.198078
41.7752,359.970001,1638.01001,189.692291,51.985256,63.068546,81.464577,5820.930176,95.532112,126.241226,62.362,139.801178,36.363087
41.601627,351.769989,1640,192.5849,52.380684,63.277699,81.474075,5820.930176,95.98835,126.514091,61.633999,141.278061,36.21545
41.753201,359.070007,1622.650024,189.487335,52.031239,63.459599,83.135841,5820.930176,95.36451,126.38237,60.754002,141.199173,36.44994
41.660297,356.869995,1607.949951,193.121185,52.22435,63.741505,84.341805,5820.930176,98.278893,128.330185,61.576,142.925217,36.823376
41.784973,361.920013,1627.579956,192.705109,52.803699,63.586899,84.759621,5820.930176,97.934364,127.680908,61.127998,142.461624,36.997074
42.053879,359.910004,1622.099976,192.816055,53.7509,62.577461,85.975082,5820.930176,98.409248,128.301971,60.512001,142.74765,36.649685
41.816753,356.970001,1619.439941,192.113327,53.640549,63.259533,87.010124,5820.930176,98.204407,127.426872,58.245998,142.027634,36.597576
42.283672,363.019989,1631.560059,193.57428,52.169174,63.423225,86.449875,5820.930176,97.766777,128.537201,58.942001,143.871994,37.309727
42.591686,363.910004,1633,194.711578,51.185192,63.113987,86.411896,5820.930176,98.791,129.010818,59.754002,144.059464,37.41394
42.616127,364.970001,1636.400024,193.602036,51.424294,62.904861,86.506851,5820.930176,98.036797,128.925568,59.571999,145.025986,37.361835
42.748135,362.869995,1641.089966,193.278381,51.277157,62.595654,85.443321,5820.930176,97.915756,128.698227,62.948002,145.203552,37.283672
42.327675,358.100006,1639.829956,191.761963,51.736958,63.102951,85.775673,5820.930176,97.17086,129.427582,63.976002,146.091217,37.64843
42.772587,357.320007,1671.72998,191.854462,52.270332,63.084705,86.18399,5820.930176,97.236038,131.047348,58.958,147.422729,37.65712
42.987701,351.040009,1696.170044,191.271927,50.719311,63.449673,86.36441,5820.930176,97.012581,131.170456,57.071999,145.933426,37.405266
42.909473,354.299988,1692.430054,188.479477,50.867908,63.686905,87.010124,5820.930176,96.938095,131.445175,55.307999,145.923553,37.248932
42.662579,359.609985,1668.949951,187.517868,50.589294,63.42231,86.620804,5820.930176,96.574959,131.748276,55.248001,145.785477,36.354401
42.168774,352.600006,1625.949951,184.799408,50.431393,63.376675,86.896179,5820.930176,95.876617,130.943146,55.318001,144.818878,35.94622
42.269001,349.600006,1620.800049,185.75177,50.672874,63.64127,87.304504,5820.930176,95.913864,130.772629,56.827999,145.331772,35.511986
43.733299,358.859985,1670.619995,191.493851,50.292091,64.535469,87.513405,5820.930176,97.161545,131.246246,58.183998,148.606293,36.041744
44.224655,356.269989,1673.099976,190.291779,50.301376,65.11026,87.598869,5820.930176,96.872902,131.833527,56.672001,149.651749,36.241497
44.420219,361.209991,1690.810059,191.08699,49.790558,65.055534,88.358536,5820.930176,97.198792,132.051376,57.792,150.381668,36.484669
44.914021,358.820007,1686.219971,191.752731,49.976315,65.612091,89.355591,5820.930176,98.083351,130.734772,57.992001,152.087936,35.772526
45.498264,361.459991,1712.359985,192.399979,50.403538,65.000755,88.785843,5820.930176,99.209999,130.336914,55.085999,153.330688,36.284927
45.962746,363.440002,1742.150024,192.779099,50.403538,64.790916,89.564499,6289.885742,99.805916,129.929611,53.897999,152.83754,36.310978
45.598503,358.779999,1761.849976,193.26915,50.533566,63.915016,89.697441,6289.885742,99.442787,131.132599,53.493999,152.47258,36.73653
45.996967,375.220001,1797.27002,192.603394,50.254936,64.544571,90.305176,6289.885742,97.319839,130.043274,54.720001,151.644119,36.623627
47.691051,377.869995,1819.26001,193.814682,52.456085,66.123055,91.349716,6289.885742,95.783516,130.810516,54.804001,153.666031,36.779961
46.703445,361.01001,1764.77002,189.237686,52.697563,66.241684,89.422066,6289.885742,92.887756,129.683334,52.905998,150.973404,36.345715
46.138744,366.230011,1774.26001,187.896957,52.632545,66.834747,89.801895,6289.885742,92.114929,129.399185,52.084,150.933929,36.380451
45.66206,359.970001,1783.76001,191.623276,53.468426,67.500832,90.912903,6394.729004,93.036728,131.255707,53.554001,153.172882,36.840748
46.07275,353.369995,1765.699951,191.549286,52.883308,67.01722,90.779968,6394.729004,92.720154,131.37886,54.966,152.107666,36.493362
46.133858,354.609985,1773.420044,192.816055,52.911175,67.400452,90.713493,6394.729004,93.772301,131.549362,55.723999,152.551498,36.727848
46.434544,356.559998,1780.75,192.122574,53.291965,67.323578,90.514076,6394.729004,94.256493,132.411301,55.972,154.050674,36.884171
46.749901,366.959991,1814.189941,195.969101,52.028858,66.563942,89.934837,6394.729004,97.431572,131.644073,57.835999,155.106018,37.205509
47.429478,367.720001,1813.97998,196.144791,52.335346,66.399193,90.124756,6508.027832,97.897125,130.441116,57.175999,155.618881,37.266304
47.754612,369.75,1820.699951,197.069443,52.623257,65.850052,90.865433,6508.027832,98.092659,129.929611,58.362,156.289581,37.205509
47.837719,367.880005,1818.859985,198.826233,52.428219,65.703613,90.722992,6508.027832,99.040291,128.414078,53.556,155.480804,37.118664
48.157959,365.48999,1837.280029,199.177628,52.753281,66.152077,90.779968,6508.027832,98.80574,128.991867,54.992001,155.490662,37.335781
48.915783,361.410004,1849.859985,198.817032,53.403416,65.895828,90.808449,6508.027832,99.124718,128.953979,54.639999,155.589294,37.466049
48.769104,364.709991,1835.839966,195.987595,53.087635,65.15448,91.81501,6508.027832,98.392906,128.414078,54.462002,155.33287,37.205509
49.042889,363.920013,1847.329956,196.126297,53.449844,65.676163,91.786522,6347.619629,98.833878,128.423553,55.212002,156.388229,37.109978
48.634655,367.649994,1844.069946,197.439285,53.264103,65.346695,91.207275,6348.808594,99.6689,128.073074,53.683998,155.697815,36.710476
48.615089,351.140015,1843.060059,201.036179,53.468426,65.26432,90.732491,6348.808594,104.341324,128.802444,53.540001,157.45343,36.224129
48.703094,348.869995,1844.869995,199.565979,54.192856,65.328407,89.336609,6348.808594,103.149765,129.313934,53.276001,158.242477,36.55415
48.707989,359.459991,1863.040039,200.555328,54.230003,63.461338,89.365089,6348.808594,104.238121,130.734772,54.672001,158.035339,35.538033
49.656483,354.73999,1864.819946,201.239578,53.951382,62.024437,89.583488,6521.582031,107.240479,131.208359,54.245998,158.242477,34.634819
49.834938,360.350006,1861.689941,202.386169,54.285732,62.720009,89.934837,6521.582031,106.452362,130.261154,54.652,157.966324,34.200584
49.998718,377.339996,1887.310059,202.071732,54.202148,62.134274,90.001312,6521.582031,106.58371,130.554794,52.549999,158.203018,33.853195
50.719872,381.890015,1923.77002,202.959396,54.267155,63.205093,90.295677,6521.582031,106.715057,132.515518,52.779999,159.44577,34.235317
50.641644,374.230011,1901.75,202.57106,54.397182,63.992157,90.476097,6211.036621,106.536789,131.852478,51.731998,159.278122,34.191898
50.182068,368.329987,1902.25,176.348175,53.812065,64.138596,90.542564,6211.036621,106.593102,132.278702,49.526001,158.814545,34.400333
49.942493,374.850006,1950.630005,177.226578,55.168053,64.596222,90.969887,6211.036621,107.399971,132.97966,47.028,160.69838,34.712978
50.018276,371.829987,1938.430054,175.876602,55.390945,63.607777,90.960388,6211.036621,108.948067,132.458679,48.293999,161.901642,34.382961
49.055115,370.540009,1926.52002,175.22934,56.003929,64.283585,91.663078,6211.036621,108.882401,133.746872,47.737999,162.177811,35.268803
51.463013,378.809998,1911.52002,172.048553,55.15876,64.274391,91.27375,6211.036621,108.047363,134.457291,46.801998,160.560287,35.407764
51.128105,379.059998,1900.819946,170.828018,53.291965,64.48558,90.827446,6211.036621,108.281906,133.822662,48.82,158.913147,35.616199
51.763695,385.029999,1962.459961,171.262619,52.4468,64.549866,90.9319,6211.036621,108.948067,134.514114,51.006001,159.820557,35.94622
50.964329,378.670013,1950.550049,169.246872,53.310543,64.237679,91.302231,6211.036621,107.981674,134.58992,51.068001,160.057266,36.172024
49.590477,370.459991,1921,165.622269,53.07835,61.180035,90.504585,6305.895508,106.217804,132.581802,49.411999,158.01564,35.459873
49.60025,364.369995,1917.77002,165.132233,53.171227,61.3545,91.767525,6305.895508,105.654854,132.411301,48.967999,158.55806,35.564091
49.067337,362.75,1899.869995,162.07164,53.672752,61.850323,91.169296,6305.895508,105.570396,131.407257,48.396,157.621109,35.607895
48.387592,361.040009,1889.97998,162.607925,54.462196,62.658344,92.109383,6305.895508,105.561043,131.710373,47.903999,158.508774,35.67799
45.575329,345.26001,1822.680054,160.95282,53.663464,62.897076,91.928955,6305.895508,102.690025,129.958038,45.402,155.175095,35.546566
